%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
201.0, -3700.1077771315313, -967.9199418926171, 9644.95654642064, -14665.963013882998, -187500.02235174447, -8071.1478675780145, -2548.3447370940135, -348.6425100138796, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132778558E9, 0.0, 2023-03-17 14:05:32.778
202.0, -3736.2505479157626, -1046.4192684196555, 9571.396955418224, -14741.623668864211, -187500.02235174447, -8162.544150655765, -2599.887859807952, -424.0349440616303, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132786442E9, 0.0, 2023-03-17 14:05:32.786
203.0, -3693.6704747284025, -998.6088870297536, 9609.439624481158, -14660.285670791349, -187500.02235174447, -8109.324647107679, -2560.168809910871, -365.5404288220917, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132786463E9, 0.0, 2023-03-17 14:05:32.786
204.0, -3637.05350602311, -924.1105227602152, 9669.744631021576, -14582.881579742621, -187500.02235174447, -8024.902108299984, -2476.3274164590143, -314.15376831934077, 1.004, -0.006, 0.196, 192.0, 31.0, 96.0, 255.0, 208.0, 6.0, 32.0, 0.0, 0.0, 0.0, 1.679087132793627E9, 0.0, 2023-03-17 14:05:32.793
205.0, -3676.3478727755396, -946.0152323264161, 9667.777677509508, -14641.130225793151, -187500.02235174447, -8020.677628597931, -2513.632477954922, -274.6135323779026, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132793643E9, 0.0, 2023-03-17 14:05:32.793
206.0, -3725.700524532858, -1036.7633148149628, 9579.398879933224, -14736.348657172759, -187500.02235174447, -8143.858092291128, -2596.1104149950047, -389.4791471337256, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132801059E9, 0.0, 2023-03-17 14:05:32.801
207.0, -3702.8123382106232, -1011.3270296248234, 9595.80506036342, -14685.587845514758, -187500.02235174447, -8142.494635879355, -2567.299016392114, -346.8096669685444, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132801095E9, 0.0, 2023-03-17 14:05:32.801
208.0, -3635.891215311434, -928.8490925847403, 9664.067287929927, -14589.788268779312, -187500.02235174447, -8063.9282541189505, -2492.2195067667376, -285.4094249498159, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132808168E9, 0.0, 2023-03-17 14:05:32.808
209.0, -3663.540323202649, -931.6877641305643, 9682.485125361101, -14632.36834196667, -187500.02235174447, -8030.244175224802, -2470.91829430083, -282.14607025934106, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132816131E9, 0.0, 2023-03-17 14:05:32.816
210.0, -3706.5674312791148, -1007.6166400452424, 9615.340485017357, -14721.194174432061, -187500.02235174447, -8083.754251450808, -2549.037641172128, -383.6676935753457, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132816153E9, 0.0, 2023-03-17 14:05:32.816
211.0, -3718.0115244402323, -1029.789570544907, 9583.511600913002, -14708.654845792635, -187500.02235174447, -8125.060275204215, -2609.2085372458146, -403.40428392938185, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132823115E9, 0.0, 2023-03-17 14:05:32.823
212.0, -3657.527703944171, -955.179447553092, 9643.548386519955, -14608.809603310778, -187500.02235174447, -8065.269358786269, -2510.100902330983, -313.05853284103074, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132823136E9, 0.0, 2023-03-17 14:05:32.823
213.0, -3659.7852301341572, -929.7431623629526, 9682.574532338922, -14613.123489990652, -187500.02235174447, -8029.73008510233, -2452.433401636291, -281.6543318813243, 1.004, -0.006, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132830714E9, 0.0, 2023-03-17 14:05:32.830
214.0, -3708.40027432445, -1003.6380295321977, 9620.66020019772, -14705.190325402062, -187500.02235174447, -8107.894135462539, -2558.4030220989016, -358.11964966292976, 1.006, -0.004, 0.198, 192.0, 31.0, 112.0, 255.0, 224.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132830741E9, 0.0, 2023-03-17 14:05:32.830
215.0, -3725.1640826659304, -1037.8138468043621, 9577.253112465514, -14724.323418655804, -187500.02235174447, -8150.429505160989, -2606.101644766527, -400.207984472273, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132838631E9, 0.0, 2023-03-17 14:05:32.838
216.0, -3656.00778532121, -954.2853777748797, 9644.733028976087, -14616.900934803598, -187500.02235174447, -8063.972957607861, -2520.561518736067, -313.8631956414218, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132838645E9, 0.0, 2023-03-17 14:05:32.838
217.0, -3630.0350582641436, -902.8093102943076, 9705.820346572442, -14577.383050606615, -187500.02235174447, -7996.224820163825, -2455.786163304587, -269.2714654530842, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132846803E9, 0.0, 2023-03-17 14:05:32.846
218.0, -3693.692826472858, -981.1745263546142, 9645.023601654006, -14683.710298980512, -187500.02235174447, -8075.0817746021485, -2522.9308036483294, -366.00981545565315, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132846815E9, 0.0, 2023-03-17 14:05:32.846
219.0, -3721.2748791307067, -1034.081105480326, 9587.400804448223, -14723.809328533333, -187500.02235174447, -8148.596662115653, -2602.815938331597, -374.59288532649106, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132853411E9, 0.0, 2023-03-17 14:05:32.853
220.0, -3666.6472156819364, -962.5555232233434, 9645.381229565292, -14628.792062853821, -187500.02235174447, -8076.378175780556, -2516.180576822827, -301.43562572427106, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713285342E9, 0.0, 2023-03-17 14:05:32.853
221.0, -3647.0670875390874, -914.1192929886929, 9692.968093510639, -14596.627902582635, -187500.02235174447, -8017.660143096465, -2465.3080064425476, -248.26082566509555, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132861526E9, 0.0, 2023-03-17 14:05:32.861
222.0, -3708.9143644469223, -979.6769594761086, 9644.509511531534, -14689.208828116516, -187500.02235174447, -8085.07300437367, -2534.9560421652845, -326.8719109144105, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132861545E9, 0.0, 2023-03-17 14:05:32.861
223.0, -3726.1475594219637, -1033.4776083800327, 9588.764260859998, -14731.498328625958, -187500.02235174447, -8144.550996369243, -2639.8304271495854, -419.0505050480968, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132868383E9, 0.0, 2023-03-17 14:05:32.868
224.0, -3678.448936754339, -971.7197384500192, 9639.659182984733, -14646.919327607076, -187500.02235174447, -8073.651262957009, -2551.36222259548, -345.08858264548576, 1.006, -0.004, 0.198, 192.0, 31.0, 112.0, 255.0, 224.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132876433E9, 0.0, 2023-03-17 14:05:32.876
225.0, -3628.179863474353, -902.116406216193, 9700.970018025639, -14581.182847164018, -187500.02235174447, -8001.186907432903, -2416.8047209745314, -253.89346526783294, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713287645E9, 0.0, 2023-03-17 14:05:32.876
226.0, -3674.559733219115, -942.2601392579245, 9682.328663149914, -14653.714257921489, -187500.02235174447, -8026.220861222847, -2470.7394803451875, -292.5843349199695, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713288308E9, 0.0, 2023-03-17 14:05:32.883
227.0, -3714.6811145163915, -1019.82069251784, 9608.299685513937, -14735.476939139002, -187500.02235174447, -8131.519929351799, -2578.5866473420438, -382.9971412416865, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132883097E9, 0.0, 2023-03-17 14:05:32.883
228.0, -3696.240925340763, -993.1327096382034, 9623.968258377106, -14682.212732102005, -187500.02235174447, -8111.582173297665, -2562.783964012142, -366.0992224334744, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132891049E9, 0.0, 2023-03-17 14:05:32.891
229.0, -3629.3645059304845, -909.0901504862488, 9692.476355132623, -14587.17311467804, -187500.02235174447, -8021.0799599981265, -2475.2768844696147, -297.0993872999415, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132891059E9, 0.0, 2023-03-17 14:05:32.891
230.0, -3682.963989134311, -946.5740259377988, 9675.354918879857, -14658.743400423933, -187500.02235174447, -8031.697038614398, -2479.724881616221, -284.06832028249744, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713289893E9, 0.0, 2023-03-17 14:05:32.898
231.0, -3726.7063530333467, -1030.661288578664, 9598.4649179536, -14749.737352101489, -187500.02235174447, -8124.5014815928325, -2572.6410833169325, -373.20707717026204, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132898939E9, 0.0, 2023-03-17 14:05:32.898
232.0, -3695.391559051461, -997.759520740452, 9625.532880488978, -14689.588807772257, -187500.02235174447, -8093.767832966785, -2570.1823914268484, -339.52299827611427, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713290565E9, 0.0, 2023-03-17 14:05:32.905
233.0, -3619.507386625694, -904.5080428729109, 9705.73093959462, -14583.596835565191, -187500.02235174447, -8009.166480203448, -2543.6955742473097, -279.5309161580701, 1.006, -0.004, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132905671E9, 0.0, 2023-03-17 14:05:32.905
234.0, -3639.5792531465595, -902.697551572031, 9721.578326413433, -14614.285780702327, -187500.02235174447, -8005.657256323965, -2446.241968422171, -273.0489102660311, 1.012, -0.006, 0.2, 192.0, 31.0, 160.0, 255.0, 208.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.679087132913726E9, 0.0, 2023-03-17 14:05:32.913
235.0, -3697.5820300080813, -1000.2405643749911, 9626.873985156297, -14724.658694822634, -187500.02235174447, -8119.025304201282, -2520.9638501362624, -350.0730216590192, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132913752E9, 0.0, 2023-03-17 14:05:32.913
236.0, -3720.6490302859584, -1034.6622508361638, 9582.617531134789, -14731.140700714674, -187500.02235174447, -8148.440199904467, -2573.9598362397955, -384.4276528868262, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132921526E9, 0.0, 2023-03-17 14:05:32.921
237.0, -3637.478189167761, -934.9958223099497, 9669.34229962138, -14601.098251473697, -187500.02235174447, -8036.815588094662, -2483.7034921292657, -284.06832028249744, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132921552E9, 0.0, 2023-03-17 14:05:32.921
238.0, -3639.668660124381, -906.8773277851734, 9706.602657628377, -14603.445184641503, -187500.02235174447, -8005.165517945948, -2448.8347707789867, -241.57765407295872, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132928658E9, 0.0, 2023-03-17 14:05:32.928
239.0, -3700.7112742318245, -989.467023547533, 9634.76415094902, -14726.91622101262, -187500.02235174447, -8088.805745697707, -2531.3797630524355, -353.00110018266446, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132928674E9, 0.0, 2023-03-17 14:05:32.928
240.0, -3706.120396390009, -1017.2278901610244, 9603.114080800306, -14734.426407149604, -187500.02235174447, -8123.60741181462, -2584.8898392784404, -372.60358006996876, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132935284E9, 0.0, 2023-03-17 14:05:32.935
241.0, -3621.563747115582, -915.9968395229388, 9689.503573120068, -14607.356739921182, -187500.02235174447, -8019.180061719426, -2486.0504252970727, -268.9808927751652, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132943242E9, 0.0, 2023-03-17 14:05:32.943
242.0, -3632.180825731853, -901.8705370271847, 9705.105090749872, -14618.778481337844, -187500.02235174447, -7997.118889942038, -2436.9212909843077, -263.88469503935517, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132943253E9, 0.0, 2023-03-17 14:05:32.943
243.0, -3695.011579395721, -975.8101076853404, 9646.878796443796, -14717.640247063668, -187500.02235174447, -8074.858257157595, -2518.2145855682597, -328.7047539597457, 1.012, -0.006, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132951225E9, 0.0, 2023-03-17 14:05:32.951
244.0, -3710.657800514436, -1021.9441082410942, 9596.833240608365, -14742.383628175692, -187500.02235174447, -8142.2934701792565, -2588.935505024851, -389.9708855117423, 0.994, -0.004, 0.20800000000000002, 192.0, 31.0, 16.0, 255.0, 224.0, 6.0, 128.0, 0.0, 0.0, 0.0, 1.679087132951274E9, 0.0, 2023-03-17 14:05:32.951
245.0, -3660.634596423459, -960.2532935444467, 9644.95654642064, -14654.09423757723, -187500.02235174447, -8089.766870709285, -2560.168809910871, -330.7387627051786, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132958291E9, 0.0, 2023-03-17 14:05:32.958
246.0, -3623.6871628388362, -899.0318654813607, 9713.263477476059, -14609.971894022454, -187500.02235174447, -8004.137337701004, -2472.0358815235954, -294.12660528738564, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132958308E9, 0.0, 2023-03-17 14:05:32.958
247.0, -3685.1544600909306, -962.7343371789858, 9669.05172694346, -14710.778261515889, -187500.02235174447, -8055.479294714844, -2503.3730272499356, -341.3558413214495, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132965981E9, 0.0, 2023-03-17 14:05:32.965
248.0, -3705.5168992897156, -1017.049076205382, 9606.690359913155, -14757.202834749562, -187500.02235174447, -8131.60933632962, -2571.5011443497115, -381.2313534297173, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132965999E9, 0.0, 2023-03-17 14:05:32.965
249.0, -3667.2954162711403, -964.9695116245165, 9640.977935907595, -14674.233159331461, -187500.02235174447, -8082.435498527944, -2558.425373843357, -347.05553615755275, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132973852E9, 0.0, 2023-03-17 14:05:32.973
250.0, -3627.1293314849536, -902.0269992383718, 9691.515230121044, -14614.106966746685, -187500.02235174447, -8016.989590762805, -2472.6393786238887, -264.2870264395507, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132973863E9, 0.0, 2023-03-17 14:05:32.973
251.0, -3675.9455413753444, -936.2475199994469, 9680.652282315765, -14687.375985071181, -187500.02235174447, -8030.892375814006, -2478.2720182266257, -291.5114511861147, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132981897E9, 0.0, 2023-03-17 14:05:32.981
252.0, -3712.7812162376904, -1014.3221633818345, 9601.728272644075, -14763.975413319518, -187500.02235174447, -8131.095246207148, -2578.9666269977843, -383.2430104306949, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132981912E9, 0.0, 2023-03-17 14:05:32.981
253.0, -3683.5227827456933, -978.6040757422538, 9626.225784567092, -14701.010549188919, -187500.02235174447, -8097.634684757553, -2559.297091877114, -359.2148851412398, 0.994, -0.004, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132988578E9, 0.0, 2023-03-17 14:05:32.988
254.0, -3616.244031935219, -893.1086532007043, 9694.979750511617, -14605.434489898025, -187500.02235174447, -8018.889489041507, -2448.8347707789867, -286.0576255390198, 1.006, -0.008, 0.202, 192.0, 31.0, 112.0, 255.0, 192.0, 6.0, 80.0, 0.0, 0.0, 0.0, 1.679087132988588E9, 0.0, 2023-03-17 14:05:32.988
255.0, -3663.473267969283, -920.2883744583577, 9683.96034049515, -14663.61608071519, -187500.02235174447, -8034.692172371409, -2479.4119571938463, -292.87490759788847, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132995766E9, 0.0, 2023-03-17 14:05:32.995
0.0, -3705.5168992897156, -997.0442649178822, 9613.507641972023, -14750.16203524614, -187500.02235174447, -8114.957286710416, -2561.2416936447257, -386.21579244325073, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713300354E9, 0.0, 2023-03-17 14:05:33.003
1.0, -3687.791965936657, -980.9510089100611, 9622.42598800969, -14711.046482449352, -187500.02235174447, -8100.383949325556, -2554.692632519321, -354.0739839165192, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133003562E9, 0.0, 2023-03-17 14:05:33.003
2.0, -3624.9165087838783, -906.0726649847824, 9681.68046256071, -14616.342141192215, -187500.02235174447, -8028.232518223825, -2504.915297617352, -268.3997474193272, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133011715E9, 0.0, 2023-03-17 14:05:33.011
3.0, -3647.178846261364, -907.9502115190282, 9694.599770855877, -14645.175891539562, -187500.02235174447, -8019.761207075264, -2488.173841020327, -257.1791717027631, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133011772E9, 0.0, 2023-03-17 14:05:33.011
4.0, -3695.30215207364, -991.8810119487063, 9622.113063587316, -14744.887023554687, -187500.02235174447, -8109.03407442976, -2553.1503621519046, -360.01954794163083, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133018313E9, 0.0, 2023-03-17 14:05:33.018
5.0, -3685.3779775354838, -992.886840449195, 9616.301610028937, -14724.636343078178, -187500.02235174447, -8110.755158752819, -2589.1143189804934, -378.1915161837955, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133018325E9, 0.0, 2023-03-17 14:05:33.018
6.0, -3625.76587507318, -918.9025663021287, 9671.175142666716, -14631.94365882202, -187500.02235174447, -8064.934082619439, -2511.7325796762207, -302.9108408583213, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133026195E9, 0.0, 2023-03-17 14:05:33.026
7.0, -3637.992279290233, -906.7655690628969, 9695.404433656267, -14644.214766527983, -187500.02235174447, -8033.261660726269, -2486.1174805304386, -262.20831420520716, 1.006, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133026208E9, 0.0, 2023-03-17 14:05:33.026
8.0, -3697.11264337452, -986.9859799129939, 9628.684476457176, -14748.329192200805, -187500.02235174447, -8103.759062738307, -2542.0862486465276, -357.11382116244096, 1.012, -0.01, 0.196, 192.0, 31.0, 160.0, 255.0, 176.0, 6.0, 32.0, 0.0, 0.0, 0.0, 1.679087133034213E9, 0.0, 2023-03-17 14:05:33.034
9.0, -3702.9911521662657, -1010.4329598466111, 9592.228781250571, -14756.934613816096, -187500.02235174447, -8145.46741789191, -2571.814068772086, -398.7998245715886, 1.012, -0.01, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133034225E9, 0.0, 2023-03-17 14:05:33.034
10.0, -3633.924261799367, -928.0667815288045, 9651.326793590402, -14644.527690950357, -187500.02235174447, -8059.949643605905, -2525.8365304275194, -298.97693383418726, 1.012, -0.01, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133040969E9, 0.0, 2023-03-17 14:05:33.040
11.0, -3625.989392517733, -895.8802695131624, 9687.335453907903, -14632.591859411225, -187500.02235174447, -7999.555230087666, -2454.333299914992, -268.1985817192294, 1.012, -0.01, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087133040985E9, 0.0, 2023-03-17 14:05:33.040
